"genus","age","avg_abundance"
"Ureibacillus",4,1
"Ureibacillus",7,1
"Ureibacillus",11,1
"Vagococcus",3,1
"Vagococcus",7,1
"Varibaculum",3,1
"Varibaculum",4,1
"Varibaculum",5,1
"Varibaculum",7,1
"Varibaculum",9,1
"Variovorax",3,1
"Variovorax",4,1
"Variovorax",5,1
"Variovorax",6,1
"Variovorax",9,1
"Variovorax",11,1
"Verrucomicrobium",4,1
"Verrucomicrobium",5,1
"Verrucomicrobium",6,1
"Verrucomicrobium",8,1
"Verrucomicrobium",11,1
"Virgibacillus",4,1
"Virgibacillus",5,1
"Virgibacillus",9,1
"Vitellibacter",3,1
"Vitellibacter",4,1
"Vitellibacter",7,1
"Vitellibacter",8,1
"Vulcanibacillus",4,1
"Vulcanibacillus",5,1
"Vulgatibacter",3,1
"Weeksella",4,1
"Weeksella",8,1
"Weissella",6,1
"Weissella",7,1
"Wenyingzhuangia",3,1
"Wenyingzhuangia",4,1
"Wenzhouxiangella",4,1
"Wenzhouxiangella",5,1
"Winogradskyella",3,1
"Winogradskyella",4,1
"Winogradskyella",7,1
"Xanthobacter",3,1
"Xanthobacter",5,1
"Xanthobacter",7,1
"Xanthomarina",3,1
"Xanthomarina",5,1
"Xanthomonas",3,1
"Xanthomonas",4,1
"Xanthomonas",5,1
"Xanthomonas",6,1
"Xanthomonas",7,1
"Xanthomonas",8,1
"Xanthomonas",9,1
"Xanthomonas",11,1
"Xanthophyllomyces",4,1
"Xanthophyllomyces",6,1
"Xenococcus",3,1
"Xenococcus",5,1
"Xenococcus",11,1
"Xenophilus",4,1
"Xenorhabdus",3,1
"Xenorhabdus",4,1
"Xenorhabdus",5,1
"Xenorhabdus",6,1
"Xenorhabdus",7,1
"Xenorhabdus",8,1
"Xenorhabdus",9,1
"Xylella",3,1
"Xylella",4,1
"Xylella",7,1
"Xylophilus",3,1
"Yersinia",3,1
"Yersinia",5,1
"Yersinia",6,1
"Yersinia",7,1
"Yersinia",8,1
"Yersinia",11,1
"Zavarzinella",7,1
"Zhouia",5,1
"Zhouia",6,1
"Zhouia",8,1
"Zhouia",11,1
"Zobellia",3,1
"Zobellia",5,1
"Zobellia",7,1
"Zobellia",9,1
"Zunongwangia",3,1
"Zunongwangia",4,1
